symbol,company_name,price,changes,volume,market_cap,pe_ratio,price_to_book,dividend_yield,return_on_equity,debt_to_equity,revenue_growth,profit_margin,sector,industry,beta,roce,promoter_holding,roe_3yr_avg,profit_growth_3yr,sales_growth_3yr,industry_pe,cash_flow,eps,eps_growth,book_value,face_value,rsi,macd,macd_signal,sma20,sma50,sma200,ema20,ema50,upper_band,lower_band,atr,stoch_k,stoch_d,obv,roc,williams_r,adx,fund_market_cap,fund_pe_ratio,fund_forward_pe,fund_eps,fund_eps_growth,fund_dividend_yield,fund_book_value,fund_pb_ratio,fund_roe,fund_roa,fund_debt_to_equity,fund_current_ratio,fund_quick_ratio,fund_operating_margin,fund_profit_margin,fund_revenue_growth,fund_industry,fund_sector,fund_52_week_high,fund_52_week_low,fund_beta,fund_target_price,fund_analyst_rating,fund_current_price,tech_open,tech_high,tech_low,tech_close,tech_volume,tech_dividends,tech_stock_splits,tech_sma20,tech_sma50,tech_sma200,tech_ema20,tech_ema50,tech_rsi,tech_macd_12_26_9,tech_macdh_12_26_9,tech_macds_12_26_9,tech_bbl_20_2.0,tech_bbm_20_2.0,tech_bbu_20_2.0,tech_bbb_20_2.0,tech_bbp_20_2.0,tech_atr,tech_stochk_14_3_3,tech_stochd_14_3_3,tech_obv,tech_roc,tech_willr,tech_adx_14,tech_dmp_14,tech_dmn_14,tech_std20,"fund_the_orb,_mumbai",error,fund_telangana,fund_andhra_pradesh,fund_karnataka,fund_tamil_nadu,fund_west_bengal,fund_maharashtra,fund_odisha,fund_chhattisgarh,fund_madhya_pradesh,fund_puducherry,fund_delhi,fund_key_services,fund_notable_projects,"fund_upcoming_hospitals[3]
model_town,_delhi","fund_model_town,_delhi",fund_faridabad_(new_hospital)
ROSSARI,Rossari Biotech Limited,678.2000122070312,"{'daily': -1.2306141275159612, 'weekly': 9.237342172232301, 'monthly': 9.15822075197318}",72390.0,37547728896.0,27.625256,3.3551505,7.000000000000001,0.0,14.385,10.6,6.895,Basic Materials,Specialty Chemicals,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.55,-7.9,202.137,0.0,63.68922467996089,1.7161106023739876,-8.161088992043021,623.3725006103516,650.1930017089844,792.0730715942383,635.1756853713857,659.4062107636815,666.1829979692925,580.5620032514107,28.22900954903579,87.79220339051098,80.17617362985061,3354756.0,10.60013025212636,-16.973330391068544,20.3660419472896,37547728896.0,27.625256,20.220633,24.55,-7.9,7.000000000000001,202.137,3.3551505,0.0,0.0,14.385,0.0,0.0,9.0579994,6.895,10.6,Specialty Chemicals,Basic Materials,972.7,569.0,0.254,901.3333,strong_buy,678.2,686.5499877929688,687.0,662.3499755859375,678.2000122070312,72390.0,0.0,0.0,623.3725006103516,650.1930017089844,792.0730715942383,635.1756853713857,659.4062107636815,63.68922467996089,1.7161106023739876,9.877199594417009,-8.161088992043021,580.5620032514107,623.3725006103516,666.1829979692925,13.735125408010335,1.140351257040804,28.22900954903579,87.79220339051098,80.17617362985061,3354756.0,10.60013025212636,-16.973330391068544,20.3660419472896,26.774560581472173,18.631354446556315,21.961321766133754,,,,,,,,,,,,,,,,,,
ROTO,Roto Pumps Limited,212.60000610351562,"{'daily': 3.248993406063114, 'weekly': 1.1129133728782674, 'monthly': -3.8226631221822065}",76557.0,13354512384.0,39.66418,6.489622,44.0,0.0,22.534,28.299999999999997,11.276,Industrials,Specialty Industrial Machinery,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,-36.3,32.76,0.0,47.56139598898881,-4.858112429458714,-4.7983498850867745,215.9550003051758,225.9670004272461,273.7921251678467,213.98971853535969,227.28958983502557,234.02822784803536,197.88177276231622,13.780586575503673,49.44351983379031,41.59402182126001,37157952.0,-6.799348763901625,-43.05533131743913,16.44171960002488,13354512384.0,39.66418,0.0,5.36,-36.3,44.0,32.76,6.489622,0.0,0.0,22.534,0.0,0.0,8.5480005,11.276,28.299999999999997,Specialty Industrial Machinery,Industrials,373.3,175.25,0.498,0.0,none,212.6,209.0,214.5800018310547,209.0,212.60000610351562,76557.0,0.0,0.0,215.9550003051758,225.9670004272461,273.7921251678467,213.98971853535969,227.28958983502557,47.56139598898881,-4.858112429458714,-0.05976254437193962,-4.7983498850867745,197.88177276231622,215.9550003051758,234.02822784803536,16.737956997818504,0.4071833131712641,13.780586575503673,49.44351983379031,41.59402182126001,37157952.0,-6.799348763901625,-43.05533131743913,16.44171960002488,23.50054886192306,28.19773444564603,9.271370105644122,,,,,,,,,,,,,,,,,,
ROUTE,ROUTE MOBILE LIMITED,975.4000244140625,"{'daily': 0.0, 'weekly': 3.666701998598053, 'monthly': -0.5252117121022903}",102753.0,61454786560.0,17.48342,2.7656722,1.44,0.0,23.815,15.6,7.931000000000001,Communication Services,Telecom Services,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.79,-21.4,352.681,0.0,48.38876468898573,-22.026100134882313,-29.02053596368393,959.9175048828125,1034.0604138183594,1402.3803903198243,969.1542196286138,1044.7516137362095,1008.0250828616037,911.8099269040214,42.65860280528192,62.436440691956285,49.28631987176744,10125894.0,-0.3117162609144519,-26.322616686906066,19.305624810336298,61454786560.0,17.48342,12.85112,55.79,-21.4,1.44,352.681,2.7656722,0.0,0.0,23.815,0.0,0.0,9.4510004,7.931000000000001,15.6,Telecom Services,Communication Services,1942.45,861.9,0.289,1712.5,strong_buy,975.4,983.0,985.0999755859375,964.6500244140625,975.4000244140625,102753.0,0.0,0.0,959.9175048828125,1034.0604138183594,1402.3803903198243,969.1542196286138,1044.7516137362095,48.38876468898573,-22.026100134882313,6.994435828801617,-29.02053596368393,911.8099269040214,959.9175048828125,1008.0250828616037,10.023273402991885,0.6609155998050417,42.65860280528192,62.436440691956285,49.28631987176744,10125894.0,-0.3117162609144519,-26.322616686906066,19.305624810336298,21.615965360978123,25.90306357983405,24.678666788754892,,,,,,,,,,,,,,,,,,
ROSSTECH,Rossell Techsys Limited,285.6000061035156,"{'daily': 2.0000021798270087, 'weekly': -0.8333312140570747, 'monthly': 7.469428449112183}",8518.0,10796279808.0,0.0,8.850051,0.0,0.0,160.764,29.5,1.133,Industrials,Aerospace & Defense,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.654,32.271,0.0,47.861794596048114,-5.010568739796497,-8.183980423896774,277.6199981689453,304.9269989013672,0.0,284.5813125433763,319.376377443537,308.9577292022567,246.2822671356339,12.018531506043118,43.95733846260384,54.770364517875805,-137043.0,4.788119205662844,-66.2106423305251,22.477119018988496,10796279808.0,0.0,0.0,0.0,1.654,0.0,32.271,8.850051,0.0,0.0,160.764,0.0,0.0,15.848999999999998,1.133,29.5,Aerospace & Defense,Industrials,579.0,231.15,1.0,0.0,none,285.6,283.54998779296875,285.6000061035156,283.54998779296875,285.6000061035156,8518.0,0.0,0.0,277.6199981689453,304.9269989013672,0.0,284.5813125433763,319.376377443537,47.861794596048114,-5.010568739796497,3.1734116841002766,-8.183980423896774,246.2822671356339,277.6199981689453,308.9577292022567,22.575989654924545,0.6273226821381505,12.018531506043118,43.95733846260384,54.770364517875805,-137043.0,4.788119205662844,-66.2106423305251,22.477119018988496,22.576162970608348,27.783547089800763,16.0759168218219,,,,,,,,,,,,,,,,,,
RPGLIFE,RPG Life Sciences Limited,2063.949951171875,"{'daily': 4.795630930280528, 'weekly': -5.1406422992081415, 'monthly': -1.0048420621212564}",9991.0,34135668736.0,43.106724,8.995794,78.0,0.0,0.0,12.4,12.416001,Healthcare,Drug Manufacturers - Specialty & Generic,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.88,32.0,229.435,0.0,43.300357602668846,-40.65041498319124,-13.624976265525373,2191.849969482422,2253.1859912109376,2196.775364379883,2168.159803347783,2206.619384552873,2436.6100938650657,1947.089845099778,125.04035991034502,31.25051371302698,29.552475832096913,1739353.0,-10.938747560516315,-62.15390203299198,19.182418558105194,34135668736.0,43.106724,72.21658,47.88,32.0,78.0,229.435,8.995794,0.0,0.0,0.0,0.0,0.0,25.302999999999997,12.416001,12.4,Drug Manufacturers - Specialty & Generic,Healthcare,2974.95,1381.0,0.014,0.0,none,2063.95,2005.0,2103.0,2005.0,2063.949951171875,9991.0,0.0,0.0,2191.849969482422,2253.1859912109376,2196.775364379883,2168.159803347783,2206.619384552873,43.300357602668846,-40.65041498319124,-27.025438717665867,-13.624976265525373,1947.089845099778,2191.849969482422,2436.6100938650657,22.33365675484084,0.23872374302565058,125.04035991034502,31.25051371302698,29.552475832096913,1739353.0,-10.938747560516315,-62.15390203299198,19.182418558105194,21.040521728031408,31.92611298741726,125.55929453513794,,,,,,,,,,,,,,,,,,
RPEL,Raghav Productivity Enhancers Limited,606.5999755859375,"{'daily': 17.26270827377401, 'weekly': 15.443897895834963, 'monthly': 31.62633558687285}",194294.0,27853008896.0,80.02638,16.045496,0.0,0.0,4.557,73.6,18.536,Basic Materials,Chemicals,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,64.60000000000001,37.805,0.0,63.790866811597844,3.239064804157465,-2.8844827776857027,524.7324996948242,542.0449975585938,0.0,532.6404664279028,552.0339242685699,594.4003674472889,455.0646319423596,35.95138709037443,59.048755932639466,44.72142723235957,1107049.0,12.187897520089841,-8.204406917990632,17.98762415855567,27853008896.0,80.02638,0.0,7.58,64.60000000000001,0.0,37.805,16.045496,0.0,0.0,4.557,0.0,0.0,22.768,18.536,73.6,Chemicals,Basic Materials,889.5,449.5,0.285,0.0,none,606.6,518.1500244140625,618.0,518.0499877929688,606.5999755859375,194294.0,0.0,0.0,524.7324996948242,542.0449975585938,0.0,532.6404664279028,552.0339242685699,63.790866811597844,3.239064804157465,6.123547581843168,-2.8844827776857027,455.0646319423596,524.7324996948242,594.4003674472889,26.55366983862533,1.087555486713005,35.95138709037443,59.048755932639466,44.72142723235957,1107049.0,12.187897520089841,-8.204406917990632,17.98762415855567,38.05743069985296,19.647575534168205,35.73886207497897,,,,,,,,,,,,,,,,,,
ROSSELLIND,Rossell India Limited,79.25,"{'daily': 7.618143205932943, 'weekly': 11.556867931681264, 'monthly': 32.25968361439776}",302974.0,2994611712.0,8.48501,1.430867,38.0,0.0,16.288,-43.4,8.783000000000001,Industrials,Conglomerates,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,2.154,55.386,0.0,71.27837283114398,3.1106263500970783,0.9226731955481531,62.363000106811526,63.00620010375977,232.5514008331299,65.10833508649523,66.98752135835544,75.76073899031314,48.96526122330991,5.874055415768292,81.05329464448916,74.74507456636871,6827725.0,36.68506489426453,-11.130136695492451,27.911577023088917,2994611712.0,8.48501,0.0,9.34,2.154,38.0,55.386,1.430867,0.0,0.0,16.288,0.0,0.0,10.8059995,8.783000000000001,-43.4,Conglomerates,Industrials,664.4,53.3,0.301,0.0,none,79.25,75.0,82.5,74.37999725341797,79.25,302974.0,0.0,0.0,62.363000106811526,63.00620010375977,232.5514008331299,65.10833508649523,66.98752135835544,71.27837283114398,3.1106263500970783,2.187953154548925,0.9226731955481531,48.96526122330991,62.363000106811526,75.76073899031314,42.96694790357998,1.130218279368903,5.874055415768292,81.05329464448916,74.74507456636871,6827725.0,36.68506489426453,-11.130136695492451,27.911577023088917,34.48089083145722,14.379684915414245,6.872895030697145,,,,,,,,,,,,,,,,,,
RPOWER,Reliance Power Limited,40.029998779296875,"{'daily': 2.641022511017628, 'weekly': -3.192260564774484, 'monthly': 18.99524228771164}",27790938.0,160839335936.0,6.9256053,1.1171889,0.0,0.0,103.54,-4.8,31.897,Utilities,Utilities - Independent Power Producers,1.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78,0.0,35.831,0.0,53.86936065160044,0.9872170537194265,0.9951583580110342,38.631500244140625,37.934599990844724,37.50495002746582,39.22872858970991,38.645685919766905,45.242449867566016,32.020550620715234,2.378339451311384,46.735758163684785,50.20051069034923,1442976394.0,9.821667877706574,-49.01555092345344,21.479272801715766,160839335936.0,6.9256053,8.875831,5.78,0.0,0.0,35.831,1.1171889,0.0,0.0,103.54,0.0,0.0,15.512999999999998,31.897,-4.8,Utilities - Independent Power Producers,Utilities,53.64,23.3,1.614,0.0,none,40.03,40.5,40.650001525878906,39.20000076293945,40.029998779296875,27790938.0,0.0,0.0,38.631500244140625,37.934599990844724,37.50495002746582,39.22872858970991,38.645685919766905,53.86936065160044,0.9872170537194265,-0.007941304291607776,0.9951583580110342,32.020550620715234,38.631500244140625,45.242449867566016,34.2256944806491,0.6057713804232283,2.378339451311384,46.735758163684785,50.20051069034923,1442976394.0,9.821667877706574,-49.01555092345344,21.479272801715766,27.41448937193805,28.324422423784632,3.391345600179925,,,,,,,,,,,,,,,,,,
RPPINFRA,R.P.P. Infra Projects Limited,157.0500030517578,"{'daily': 3.071476067824854, 'weekly': -0.6327111551352027, 'monthly': 16.861376415673078}",40717.0,7802338304.0,10.33904,1.1861244,0.0,0.0,6.825,9.0,4.37,Industrials,Engineering & Construction,0.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.19,4.6,132.406,0.0,57.50305097792406,2.9745556194196467,1.071672876277678,145.6974998474121,148.2226008605957,180.4631001663208,148.2161209791027,152.0237359820605,161.56643617511796,129.82856351970625,8.755423955786915,72.8190353706925,69.93588421542798,19073738.0,10.793652946566358,-21.899892210768808,19.661341277355575,7802338304.0,10.33904,0.0,15.19,4.6,0.0,132.406,1.1861244,0.0,0.0,6.825,0.0,0.0,6.691,4.37,9.0,Engineering & Construction,Industrials,255.3,101.3,0.908,0.0,none,157.05,156.0,159.9499969482422,154.10000610351562,157.0500030517578,40717.0,0.0,0.0,145.6974998474121,148.2226008605957,180.4631001663208,148.2161209791027,152.0237359820605,57.50305097792406,2.9745556194196467,1.9028827431419688,1.071672876277678,129.82856351970625,145.6974998474121,161.56643617511796,21.783402384152467,0.8576957828145411,8.755423955786915,72.8190353706925,69.93588421542798,19073738.0,10.793652946566358,-21.899892210768808,19.661341277355575,31.572196758060915,18.353692035715397,8.1405925714217,,,,,,,,,,,,,,,,,,
RPPL,Rajshree Polypack Limited,24.25,"{'daily': 7.39592596074663, 'weekly': 4.480831350928824, 'monthly': 8.501116716335959}",146600.0,1777622016.0,20.208332,1.1317496,0.0,0.0,66.041,12.2,2.0510001,Consumer Cyclical,Packaging & Containers,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,21.427,0.0,51.64988018280475,-0.8631429224471425,-1.28212718060193,22.514500236511232,26.526600227355956,35.92575013160705,23.206962760194795,26.220951982786005,24.844800258642856,20.184200214379608,1.8146538623617758,56.05278287899483,45.43889909132299,1863752.0,5.664484504766709,-19.27711832190128,26.392834569579357,1777622016.0,20.208332,0.0,1.2,0.0,0.0,21.427,1.1317496,0.0,0.0,66.041,0.0,0.0,4.4850003,2.0510001,12.2,Packaging & Containers,Consumer Cyclical,48.5,19.56,0.182,0.0,none,24.25,23.030000686645508,24.649999618530273,23.030000686645508,24.25,146600.0,0.0,0.0,22.514500236511232,26.526600227355956,35.92575013160705,23.206962760194795,26.220951982786005,51.64988018280475,-0.8631429224471425,0.41898425815478757,-1.28212718060193,20.184200214379608,22.514500236511232,24.844800258642856,20.70043747498007,0.8723768928906487,1.8146538623617758,56.05278287899483,45.43889909132299,1863752.0,5.664484504766709,-19.27711832190128,26.392834569579357,24.86855826011878,26.31399485013935,1.1954186882862112,,,,,,,,,,,,,,,,,,
RPSGVENT,RPSG VENTURES LIMITED,804.3499755859375,"{'daily': 4.190411345328691, 'weekly': -1.5543739546874933, 'monthly': 0.055971035975892064}",21314.0,26613045248.0,0.0,1.0056461,0.0,0.0,112.119,29.2,-1.49300005,Technology,Information Technology Services,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.56,0.0,799.834,0.0,46.220867272592244,-14.179082674323354,-11.89994745882341,818.1100036621094,850.0850024414062,960.8027499389649,820.1401383483827,861.0592859754614,878.9292342710718,757.2907730531471,46.04623210698343,55.78973200124395,51.82996439482212,7111374.0,-3.607170732909737,-37.35400696216069,27.36904306460815,26613045248.0,0.0,0.0,-44.56,0.0,0.0,799.834,1.0056461,0.0,0.0,112.119,0.0,0.0,7.283,-1.49300005,29.2,Information Technology Services,Technology,1360.0,569.75,0.562,0.0,none,804.35,782.5,809.7999877929688,782.5,804.3499755859375,21314.0,0.0,0.0,818.1100036621094,850.0850024414062,960.8027499389649,820.1401383483827,861.0592859754614,46.220867272592244,-14.179082674323354,-2.2791352154999434,-11.89994745882341,757.2907730531471,818.1100036621094,878.9292342710718,14.868228071217064,0.38687765416959885,46.04623210698343,55.78973200124395,51.82996439482212,7111374.0,-3.607170732909737,-37.35400696216069,27.36904306460815,19.714639977093046,34.39596998209785,31.19960699763426,,,,,,,,,,,,,,,,,,
RSYSTEMS,R Systems International Limited,320.70001220703125,"{'daily': 9.230247118578355, 'weekly': 3.301658752444994, 'monthly': -1.4292281571388386}",253935.0,37961900032.0,30.31191,6.073174,4.05,15.281,8.428,7.8,7.532,Technology,Information Technology Services,-0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58,-18.8,52.806,0.0,45.7621885205466,-13.710822253362835,-12.98522147849228,324.59250793457034,355.0580029296875,450.1732508850098,324.7338937444664,355.19658278138144,357.5506334547693,291.6343824143714,19.00607699000392,21.932082107343337,15.286794076582263,3223295.0,-4.652889434367335,-61.39271422075477,17.8578230235877,37961900032.0,30.31191,18.864706,10.58,-18.8,4.05,52.806,6.073174,15.281,9.465,8.428,2.265,1.739,12.262998999999999,7.532,7.8,Information Technology Services,Technology,553.1,283.0,-0.058,535.0,none,320.7,295.1000061035156,325.04998779296875,295.1000061035156,320.70001220703125,253935.0,0.0,0.0,324.59250793457034,355.0580029296875,450.1732508850098,324.7338937444664,355.19658278138144,45.7621885205466,-13.710822253362835,-0.7256007748705553,-12.98522147849228,291.6343824143714,324.59250793457034,357.5506334547693,20.30738523813525,0.4409478593502913,19.00607699000392,21.932082107343337,15.286794076582263,3223295.0,-4.652889434367335,-61.39271422075477,17.8578230235877,28.699282651747144,22.834164133967153,16.90716165451772,,,,,,,,,,,,,,,,,,
RSSOFTWARE,R. S. Software (India) Limited,64.33999633789062,"{'daily': -2.0103674239977094, 'weekly': -7.009692054315024, 'monthly': -3.5526949169658595}",12229.0,1661979264.0,8.729986,2.0952194,78.0,36.080003,1.315,-34.300000000000004,26.865998,Technology,Information Technology Services,0.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37,-73.5,30.708,0.0,30.915523658861705,-5.893131105191927,-7.800751021347682,66.70250015258789,88.71419967651367,208.44306171417236,69.73774789299831,93.51102939606683,73.01097919996987,60.39402110520591,2.659179647763204,20.368655083186546,38.953170160787295,-2153243.0,-0.479513040481816,-100.0,39.676825332213,1661979264.0,8.729986,0.0,7.37,-73.5,78.0,30.708,2.0952194,36.080003,17.216998,1.315,4.874,3.873,16.725,26.865998,-34.300000000000004,Information Technology Services,Technology,367.15,58.79,0.901,0.0,none,64.34,64.33999633789062,66.0,64.33999633789062,64.33999633789062,12229.0,0.0,0.0,66.70250015258789,88.71419967651367,208.44306171417236,69.73774789299831,93.51102939606683,30.915523658861705,-5.893131105191927,1.9076199161557552,-7.800751021347682,60.39402110520591,66.70250015258789,73.01097919996987,18.915270141151453,0.3127517110738679,2.659179647763204,20.368655083186546,38.953170160787295,-2153243.0,-0.479513040481816,-100.0,39.676825332213,25.82540213993344,48.1188523445275,3.2361814686084176,,,,,,,,,,,,,,,,,,
RPTECH,Rashi Peripherals Limited,292.75,"{'daily': 3.5916467364712155, 'weekly': -2.595238100073291, 'monthly': 5.5906221821460775}",69664.0,19292137472.0,9.813946,1.1618769,34.0,0.0,49.086,7.7,1.424,Technology,Electronics & Computer Distribution,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.83,-20.0,251.963,0.0,50.69507025045318,-0.7667187166905478,-1.6365306015382695,288.2849975585938,295.6929998779297,369.66988555908205,290.09346733200505,303.364509551636,308.4524451592381,268.11754995794945,13.68474272579309,37.1165761904896,41.33089569058502,17845177.0,1.7022733342316743,-46.779132346099225,18.45272976499758,19292137472.0,9.813946,0.0,29.83,-20.0,34.0,251.963,1.1618769,0.0,0.0,49.086,0.0,0.0,0.604,1.424,7.7,Electronics & Computer Distribution,Technology,474.9,245.15,1.0,0.0,none,292.75,291.0,294.6000061035156,288.29998779296875,292.75,69664.0,0.0,0.0,288.2849975585938,295.6929998779297,369.66988555908205,290.09346733200505,303.364509551636,50.69507025045318,-0.7667187166905478,0.8698118848477217,-1.6365306015382695,268.11754995794945,288.2849975585938,308.4524451592381,13.991326480001998,0.6106982531905419,13.68474272579309,37.1165761904896,41.33089569058502,17845177.0,1.7022733342316743,-46.779132346099225,18.45272976499758,18.747599663257105,22.72544525705118,10.345682327536924,,,,,,,,,,,,,,,,,,
RSWM,RSWM Limited,143.61000061035156,"{'daily': 3.1162462876069648, 'weekly': -1.2242924456767061, 'monthly': 3.5922928313742615}",61798.0,6764275200.0,0.0,0.5253185,0.0,0.0,134.15,22.3,-0.124,Consumer Cyclical,Textile Manufacturing,0.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24,0.0,273.377,0.0,53.05535397588762,-0.15924267358710154,-1.6547908662177342,137.00650024414062,143.78859985351562,190.17624977111817,139.52330258197546,146.51334373475882,147.8302916649539,126.18270882332736,7.607259350314805,52.16808710201835,49.71043113422789,8750979.0,6.6780610750566405,-41.736896326624176,20.96541786896077,6764275200.0,0.0,2.6738038,-1.24,0.0,0.0,273.377,0.5253185,0.0,0.0,134.15,0.0,0.0,0.9430001,-0.124,22.3,Textile Manufacturing,Consumer Cyclical,270.0,126.05,0.372,0.0,none,143.61,141.14999389648438,144.5,141.08999633789062,143.61000061035156,61798.0,0.0,0.0,137.00650024414062,143.78859985351562,190.17624977111817,139.52330258197546,146.51334373475882,53.05535397588762,-0.15924267358710154,1.4955481926306327,-1.6547908662177342,126.18270882332736,137.00650024414062,147.8302916649539,15.800405676410488,0.8050456216992936,7.607259350314805,52.16808710201835,49.71043113422789,8750979.0,6.6780610750566405,-41.736896326624176,20.96541786896077,25.670629656177386,22.108712683237737,5.552487842618772,,,,,,,,,,,,,,,,,,
RRKABEL,R R Kabel Limited,909.0,"{'daily': 1.905829596412556, 'weekly': -0.9911747988153289, 'monthly': 2.1692691388294243}",74348.0,102783361024.0,39.36769,5.10525,55.00000000000001,0.0,23.611,9.1,3.6510002,Industrials,Electrical Equipment & Parts,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.09,-4.3,178.052,0.0,42.240744083055965,-28.454340078978817,-35.818925807763925,910.2675048828125,1021.542998046875,1444.7805865478515,925.3290424367136,1021.0241958858281,956.2466275191589,864.2883822464662,35.621084650919485,34.9129668784992,34.52594514299719,-3363826.0,-0.8940266133773633,-56.52804488030855,32.745135008017996,102783361024.0,39.36769,21.72043,23.09,-4.3,55.00000000000001,178.052,5.10525,0.0,0.0,23.611,0.0,0.0,5.204000000000001,3.6510002,9.1,Electrical Equipment & Parts,Industrials,1901.95,853.55,1.0,1442.1428,strong_buy,909.0,903.0,912.0,896.4500122070312,909.0,74348.0,0.0,0.0,910.2675048828125,1021.542998046875,1444.7805865478515,925.3290424367136,1021.0241958858281,42.240744083055965,-28.454340078978817,7.364585728785109,-35.818925807763925,864.2883822464662,910.2675048828125,956.2466275191589,10.102331982567186,0.4862165173002824,35.621084650919485,34.9129668784992,34.52594514299719,-3363826.0,-0.8940266133773633,-56.52804488030855,32.745135008017996,18.657163484400172,28.985797263913323,23.586792236413785,,,,,,,,,,,,,,,,,,
